system:time_start,RS,Tmax,Tmin
"Sep 4, 1972",19.097,27.524,12.255
"Sep 5, 1972",16.835,27.927,16.358
"Sep 6, 1972",16.979,29.786,14.723
"Sep 7, 1972",19.261,31.947,17.108
"Sep 8, 1972",20.769,34.216,17.822
"Sep 9, 1972",19.029,31.93,16.913
"Sep 10, 1972",9.61,25.634,16.383
"Sep 11, 1972",14.13,27.175,15.916
"Sep 12, 1972",15.309,28.099,14.832
"Sep 13, 1972",9.456,22.805,17.114
"Sep 14, 1972",20.99,26.7,16.009
"Sep 15, 1972",19.424,26.552,14.855
"Sep 16, 1972",17.03,28.509,14.269
"Sep 17, 1972",10.967,27.97,16.848
"Sep 18, 1972",9.993,24.501,17.773
"Sep 19, 1972",18.968,30.044,19.23
"Sep 20, 1972",12.698,28.984,18.657
"Sep 21, 1972",9.053,23.284,18.616
"Sep 22, 1972",9.582,19.479,14.122
"Sep 23, 1972",14.575,20.473,12.178
"Sep 24, 1972",9.457,16.498,12.063
"Sep 25, 1972",11.074,21.137,11.797
"Sep 26, 1972",18.777,30.938,15.005
"Sep 27, 1972",15.881,31.169,18.213
"Sep 28, 1972",9.659,22.865,16.875
"Sep 29, 1972",11.808,21.47,16.497
"Sep 30, 1972",22.68,25.926,13.82
"Oct 1, 1972",12.14,24.337,14.095
"Oct 2, 1972",10.28,20.948,17.05
"Oct 3, 1972",9.28,19.412,16.877
"Oct 4, 1972",11.216,20.89,14.803
"Oct 5, 1972",22.528,24.369,11.109
"Oct 6, 1972",13.274,22.565,12.951
"Oct 7, 1972",19.406,26.818,15.072
"Oct 8, 1972",21.381,29.174,14.035
"Oct 9, 1972",13.714,19.99,11.537
"Oct 10, 1972",9.425,19.502,15.851
"Oct 11, 1972",18.466,25.668,15.505
"Oct 12, 1972",23.887,26.662,13.185
"Oct 13, 1972",23.649,27.939,12.051
"Oct 14, 1972",11.716,21.686,14.528
"Oct 15, 1972",18.04,25.689,15.895
"Oct 16, 1972",22.579,25.315,14.579
"Oct 17, 1972",24.661,27.296,11.991
"Oct 18, 1972",25.238,30.818,13.415
"Oct 19, 1972",25.972,32.401,16.283
"Oct 20, 1972",23.68,32.465,17.756
"Oct 21, 1972",19.361,33.323,18.039
"Oct 22, 1972",19.444,34.13,18.316
"Oct 23, 1972",21.975,34.393,20.17
"Oct 24, 1972",25.426,35.397,19.827
"Oct 25, 1972",25.671,35.24,19.127
"Oct 26, 1972",25.262,36.369,19.874
"Oct 27, 1972",19.86,35.79,22.582
"Oct 28, 1972",11.166,26.144,19.231
"Oct 29, 1972",15.986,29.145,16.873
"Oct 30, 1972",21.296,28.748,19.063
"Oct 31, 1972",26.976,32.836,16.468
"Nov 1, 1972",15.491,31.454,18.718
"Nov 2, 1972",15.43,25.207,18.22
"Nov 3, 1972",17.663,25.789,15.938
"Nov 4, 1972",18.347,28.188,14.79
"Nov 5, 1972",27.048,32.731,15.205
"Nov 6, 1972",26.575,31.799,17.226
"Nov 7, 1972",23.729,32.267,18.013
"Nov 8, 1972",11.076,25.093,17.962
"Nov 9, 1972",13.932,27.298,18.791
"Nov 10, 1972",11.091,22.707,18.952
"Nov 11, 1972",11.296,25.969,18.537
"Nov 12, 1972",17.717,29.912,18.145
"Nov 13, 1972",21.221,31.749,21.536
"Nov 14, 1972",16.464,29.44,19.443
"Nov 15, 1972",10.368,24.664,19.823
"Nov 16, 1972",11.45,23.261,19.351
"Nov 17, 1972",11.379,24.923,19.743
"Nov 18, 1972",17.62,29.869,21.343
"Nov 19, 1972",17.884,29.88,20.036
"Nov 20, 1972",16.963,28.719,19.995
"Nov 21, 1972",24.149,28.243,18.149
"Nov 22, 1972",27.929,27.884,13.857
"Nov 23, 1972",28.416,30.45,13.046
"Nov 24, 1972",25.804,32.937,15.928
"Nov 25, 1972",11.133,26.666,18.56
"Nov 26, 1972",24.359,28.658,18.39
"Nov 27, 1972",29.361,31.381,15.159
"Nov 28, 1972",29.328,33.679,17.157
"Nov 29, 1972",25.829,35.327,18.727
"Nov 30, 1972",20.541,32.386,19.534
"Dec 1, 1972",17.496,30.094,19.912
"Dec 2, 1972",11.389,26.69,19.59
"Dec 3, 1972",13.846,28.79,20.291
"Dec 4, 1972",19.127,28.934,20.266
"Dec 5, 1972",27.79,32.808,19.593
"Dec 6, 1972",27.866,33.772,20.232
"Dec 7, 1972",27.752,34.182,19.091
"Dec 8, 1972",26.629,33.836,16.297
"Dec 9, 1972",18.782,29.023,19.779
"Dec 10, 1972",22.6,32.892,20.192
"Dec 11, 1972",19.294,31.869,21.028
"Dec 12, 1972",23.94,30.797,19.213
"Dec 13, 1972",29.218,29.227,14.041
"Dec 14, 1972",29.227,28.848,13.486
"Dec 15, 1972",28.216,31.668,13.065
"Dec 16, 1972",28.417,33.75,16.622
"Dec 17, 1972",24.121,34.29,18.955
"Dec 18, 1972",21.687,34.097,21.105
"Dec 19, 1972",24.821,32.736,20.294
"Dec 20, 1972",25.015,31.352,16.848
"Dec 21, 1972",17.101,28.704,17.047
"Dec 22, 1972",11.131,24.015,18.086
"Dec 23, 1972",11.529,24.872,16.998
"Dec 24, 1972",22.38,30.026,18.923
"Dec 25, 1972",27.614,30.624,18.248
"Dec 26, 1972",24.069,31.727,15.574
"Dec 27, 1972",28.486,34.069,16.539
"Dec 28, 1972",14.232,28.662,20.419
"Dec 29, 1972",18.323,32.789,20.422
"Dec 30, 1972",17.986,30.398,20.411
"Dec 31, 1972",18.883,31.541,22.558
"Jan 1, 1973",16.836,31.984,21.367
"Jan 2, 1973",20.002,31.389,20.199
"Jan 3, 1973",14.165,29.66,21.114
"Jan 4, 1973",16.704,30.631,21.236
"Jan 5, 1973",21.812,32.675,20.911
"Jan 6, 1973",22.306,33.573,20.346
"Jan 7, 1973",27.486,34.195,20.09
"Jan 8, 1973",20.156,34.262,22.874
"Jan 9, 1973",22.65,32.755,20.976
"Jan 10, 1973",21.978,34.531,20.776
"Jan 11, 1973",27.789,35.589,21.577
"Jan 12, 1973",20.134,34.291,22.365
"Jan 13, 1973",23.422,33.353,21.499
"Jan 14, 1973",20.797,31.546,21.083
"Jan 15, 1973",20.831,31.212,20.953
"Jan 16, 1973",22.2,30.578,20.22
"Jan 17, 1973",29.511,31.619,17.039
"Jan 18, 1973",27.009,32.714,16.957
"Jan 19, 1973",27.072,33.194,19.956
"Jan 20, 1973",15.484,28.06,21.808
"Jan 21, 1973",13.436,26.536,20.896
"Jan 22, 1973",11.763,26.874,21.407
"Jan 23, 1973",13.22,25.204,20.948
"Jan 24, 1973",10.407,23.198,20.967
"Jan 25, 1973",12.459,26.343,20.004
"Jan 26, 1973",13.277,26.738,19.578
"Jan 27, 1973",25.785,30.74,16.948
"Jan 28, 1973",25.995,32.779,19.098
"Jan 29, 1973",23.549,32.694,20.523
"Jan 30, 1973",16.919,29.74,20.094
"Jan 31, 1973",26.254,32.456,18.494
"Feb 1, 1973",26.933,32.747,20.033
"Feb 2, 1973",24.604,33.484,20.32
"Feb 3, 1973",21.172,32.05,21.77
"Feb 4, 1973",19.868,34.07,21.056
"Feb 5, 1973",19.607,32.001,22.105
"Feb 6, 1973",18.59,31.597,21.605
"Feb 7, 1973",26.315,32.38,19.44
"Feb 8, 1973",26.363,33.866,19.012
"Feb 9, 1973",26.403,34.864,21.241
"Feb 10, 1973",22.763,33.818,22.41
"Feb 11, 1973",24.958,34.663,21.971
"Feb 12, 1973",24.841,34.032,20.901
"Feb 13, 1973",17.36,31.73,20.78
"Feb 14, 1973",14.886,28.778,19.994
"Feb 15, 1973",13.839,29.398,20.916
"Feb 16, 1973",20.142,31.474,21.379
"Feb 17, 1973",15.448,30.91,21.5
"Feb 18, 1973",14.219,27.553,21.163
"Feb 19, 1973",19.979,31.726,20.809
"Feb 20, 1973",21.003,32.646,21.051
"Feb 21, 1973",25.551,33.505,21.214
"Feb 22, 1973",26.849,35.2,21.493
"Feb 23, 1973",21.097,35.143,21.855
"Feb 24, 1973",23.55,34.194,19.304
"Feb 25, 1973",25.209,34.973,19.048
"Feb 26, 1973",26.038,33.003,21.534
"Feb 27, 1973",23.633,32.627,20.539
"Feb 28, 1973",22.082,34.518,21.015
"Mar 1, 1973",23.211,34.514,21.908
"Mar 2, 1973",20.543,35.782,21.984
"Mar 3, 1973",21.134,33.735,21.224
"Mar 4, 1973",16.071,32.005,21.64
"Mar 5, 1973",19.088,28.844,21.132
"Mar 6, 1973",24.406,31.084,17.282
"Mar 7, 1973",23.725,33.004,18.588
"Mar 8, 1973",9.777,26.831,20.464
"Mar 9, 1973",19.447,29.899,19.731
"Mar 10, 1973",20.562,28.7,17.233
"Mar 11, 1973",23.275,28.976,16.151
"Mar 12, 1973",22.885,29.014,15.425
"Mar 13, 1973",22.832,29.558,16.918
"Mar 14, 1973",22.92,30.7,15.385
"Mar 15, 1973",23.283,30.7,15.412
"Mar 16, 1973",23.541,31.606,16.709
"Mar 17, 1973",22.227,33.168,16.627
"Mar 18, 1973",19.392,31.605,19.767
"Mar 19, 1973",18.682,33.553,20.913
"Mar 20, 1973",17.496,30.756,20.213
"Mar 21, 1973",16.354,30.877,22.536
"Mar 22, 1973",11.017,28.34,20.859
"Mar 23, 1973",14.485,30.432,19.31
"Mar 24, 1973",20.905,29.213,16.893
"Mar 25, 1973",20.454,30.567,17.016
"Mar 26, 1973",21.681,31.086,17.706
"Mar 27, 1973",21.534,31.645,16.891
"Mar 28, 1973",21.492,31.653,16.566
"Mar 29, 1973",19.769,30.65,18.158
"Mar 30, 1973",13.054,26.882,18.416
"Mar 31, 1973",15.84,30.661,18.586
"Apr 1, 1973",15.781,30.232,19.121
"Apr 2, 1973",16.416,31.405,20.03
"Apr 3, 1973",19.426,33.129,18.91
"Apr 4, 1973",18.308,32.766,20.761
"Apr 5, 1973",17.792,34.206,20.258
"Apr 6, 1973",20.578,33.257,20.941
"Apr 7, 1973",19.857,34.097,20.914
"Apr 8, 1973",16.616,30.529,20.206
"Apr 9, 1973",9.891,28.335,20.801
"Apr 10, 1973",9.004,26.326,19.494
"Apr 11, 1973",12.427,26.692,18.701
"Apr 12, 1973",13.381,27.393,17.567
"Apr 13, 1973",17.904,29.1,17.843
"Apr 14, 1973",19.034,31.278,18.026
"Apr 15, 1973",18.718,31.578,19.635
"Apr 16, 1973",18.513,32.541,19.252
"Apr 17, 1973",15.81,32.174,20.672
"Apr 18, 1973",14.137,30.871,20.392
"Apr 19, 1973",13.452,29.565,19.248
"Apr 20, 1973",16.038,30.757,19.654
"Apr 21, 1973",14.461,28.861,19.566
"Apr 22, 1973",19.369,29.622,18.586
"Apr 23, 1973",19.038,31.152,18.03
"Apr 24, 1973",18.842,32.508,18.185
"Apr 25, 1973",18.137,31.94,18.188
"Apr 26, 1973",14.078,30.295,19.084
"Apr 27, 1973",18.855,32.285,21.9
"Apr 28, 1973",18.951,32.48,19.001
"Apr 29, 1973",16.886,32.864,18.967
"Apr 30, 1973",16.78,31.226,18.133
"May 1, 1973",17.62,31.309,18.974
"May 2, 1973",13.396,29.992,18.3
"May 3, 1973",6.827,21.798,17.427
"May 4, 1973",11.557,23.385,16.007
"May 5, 1973",6.566,20.017,16.082
"May 6, 1973",13.201,26.12,15.047
"May 7, 1973",15.718,26.564,17.439
"May 8, 1973",13.009,24.817,16.295
"May 9, 1973",7.054,20.623,15.936
"May 10, 1973",13.716,24.272,16.305
"May 11, 1973",11.726,22.193,11.6
"May 12, 1973",17.391,19.999,6.652
"May 13, 1973",17.666,21.518,5.591
"May 14, 1973",17.545,20.813,6.017
"May 15, 1973",16.903,21.63,5.901
"May 16, 1973",17.124,23.234,8.83
"May 17, 1973",15.441,24.635,8.038
"May 18, 1973",16.512,25.656,10.958
"May 19, 1973",14.632,26.311,11.586
"May 20, 1973",13.282,28.072,13.92
"May 21, 1973",8.355,24.338,14.815
"May 22, 1973",9.934,23.201,14.731
"May 23, 1973",15.557,23.249,12.599
"May 24, 1973",14.784,26.653,12.108
"May 25, 1973",13.867,25.881,15.902
"May 26, 1973",14.674,28.211,15.639
"May 27, 1973",16.324,29.203,16.234
"May 28, 1973",16.289,29.297,16.378
"May 29, 1973",16.027,29.441,15.465
"May 30, 1973",15.328,28.789,15.264
"May 31, 1973",15.145,28.236,14.829
"Jun 1, 1973",13.886,25.392,15.655
"Jun 2, 1973",14.8,26.29,12.805
"Jun 3, 1973",9.104,26.175,15.534
"Jun 4, 1973",10.051,23.433,15.853
"Jun 5, 1973",14.448,26.534,15.678
"Jun 6, 1973",15.662,29.273,15.448
"Jun 7, 1973",15.296,29.306,15.735
"Jun 8, 1973",14.22,28.093,16.536
"Jun 9, 1973",5.772,23.262,17.545
"Jun 10, 1973",12.937,25.944,15.516
"Jun 11, 1973",15.552,26.993,11.044
"Jun 12, 1973",15.679,26.799,13.347
"Jun 13, 1973",12.436,28.154,14.245
"Jun 14, 1973",13.955,27.334,16.199
"Jun 15, 1973",12.01,24.386,14.867
"Jun 16, 1973",12.473,24.492,13.469
"Jun 17, 1973",8.446,22.873,14.152
"Jun 18, 1973",7.514,17.942,11.354
"Jun 19, 1973",15.373,16.78,5.91
"Jun 20, 1973",14.971,19.196,2.416
"Jun 21, 1973",15.358,23.273,4.1
"Jun 22, 1973",13.979,26.133,8.817
"Jun 23, 1973",13.913,28.463,14.377
"Jun 24, 1973",11.341,28.029,17.093
"Jun 25, 1973",9.024,19.135,10.606
"Jun 26, 1973",13.789,20.492,5.051
"Jun 27, 1973",14.69,21.818,9.758
"Jun 28, 1973",15.552,21.247,10.91
"Jun 29, 1973",15.652,21.409,3.271
"Jun 30, 1973",15.625,25.655,7.404
"Jul 1, 1973",7.582,21.114,13.606
"Jul 2, 1973",7.234,21.704,14.978
"Jul 3, 1973",7.826,21.327,15.413
"Jul 4, 1973",13.934,24.151,11.167
"Jul 5, 1973",15.431,26.644,13.241
"Jul 6, 1973",15.529,25.473,12.201
"Jul 7, 1973",9.463,24.583,12.465
"Jul 8, 1973",15.731,27.934,14.276
"Jul 9, 1973",15.818,28.685,14.189
"Jul 10, 1973",15.841,28.243,14.37
"Jul 11, 1973",15.774,27.415,13.859
"Jul 12, 1973",15.117,27.281,14.719
"Jul 13, 1973",15.822,27.753,13.123
"Jul 14, 1973",15.72,27.58,14.317
"Jul 15, 1973",14.815,27.77,14.683
"Jul 16, 1973",9.204,25.56,15.227
"Jul 17, 1973",9.61,22.044,14.902
"Jul 18, 1973",11.251,23.76,11.847
"Jul 19, 1973",7.924,21.053,14.224
"Jul 20, 1973",10.402,22.746,14.214
"Jul 21, 1973",6.702,21.142,11.1
"Jul 22, 1973",6.916,13.39,8.703
"Jul 23, 1973",13.977,19.844,6.431
"Jul 24, 1973",16.721,20.999,8.27
"Jul 25, 1973",15.944,22.354,8.379
"Jul 26, 1973",13.566,24.196,9.511
"Jul 27, 1973",7.774,18.801,11.246
"Jul 28, 1973",15.289,18.847,5.95
"Jul 29, 1973",16.987,20.27,4.371
"Jul 30, 1973",17.37,21.608,4.644
"Jul 31, 1973",17.325,25.553,6.714
"Aug 1, 1973",15.492,26.993,8.362
"Aug 2, 1973",9.514,22.565,13.955
"Aug 3, 1973",14.025,22.378,10.78
"Aug 4, 1973",7.27,16.598,11.526
"Aug 5, 1973",10.342,21.004,13.163
"Aug 6, 1973",14.367,23.239,11.79
"Aug 7, 1973",17.808,24.255,9.051
"Aug 8, 1973",17.129,26.278,8.987
"Aug 9, 1973",18.077,27.984,9.176
"Aug 10, 1973",13.419,27.1,13.359
"Aug 11, 1973",7.862,23.804,15.836
"Aug 12, 1973",9.983,24.372,14.737
"Aug 13, 1973",9.877,23.954,15.043
"Aug 14, 1973",14.087,23.419,14.461
"Aug 15, 1973",18.088,26.501,11.629
"Aug 16, 1973",19.005,26.126,11.03
"Aug 17, 1973",19.396,25.632,8.055
"Aug 18, 1973",19.05,27.607,7.888
"Aug 19, 1973",18.2,31.465,11.599
"Aug 20, 1973",16.72,26.493,12.487
"Aug 21, 1973",10.902,23.209,12.778
"Aug 22, 1973",8.724,19.458,13.866
"Aug 23, 1973",18.958,27.354,11.552
"Aug 24, 1973",18.71,28.819,13.912
"Aug 25, 1973",8.015,23.151,15.68
"Aug 26, 1973",8.98,24.42,17.265
"Aug 27, 1973",7.383,19.58,14.891
"Aug 28, 1973",8.358,15.452,10.504
"Aug 29, 1973",19.138,20.98,7.147
"Aug 30, 1973",18.346,20.235,6.987
"Aug 31, 1973",9.039,18.557,11.837
"Sep 1, 1973",8.579,14.842,11.03
"Sep 2, 1973",10.433,17.68,11.703
"Sep 3, 1973",15.694,23.049,10.149
"Sep 4, 1973",20.719,27.747,10.618
"Sep 5, 1973",17.237,28.202,12.983
"Sep 6, 1973",9.598,24.856,17.458
"Sep 7, 1973",11.85,20.785,13.616
"Sep 8, 1973",19.353,22.695,7.935
"Sep 9, 1973",10.05,17.283,12.194
"Sep 10, 1973",17.16,26.237,13.579
"Sep 11, 1973",17.816,29.255,15.26
"Sep 12, 1973",12.019,28.407,17.846
"Sep 13, 1973",10.071,26.288,16.941
"Sep 14, 1973",12.134,28.078,17.17
"Sep 15, 1973",9.644,27.906,17.748
"Sep 16, 1973",17.939,30.554,16.538
"Sep 17, 1973",19.613,32.547,17.148
"Sep 18, 1973",18.39,32.449,18.094
"Sep 19, 1973",9.58,25.625,19.719
"Sep 20, 1973",13.014,24.196,14.866
"Sep 21, 1973",11.233,22.237,12.956
"Sep 22, 1973",23.171,24.161,11.877
"Sep 23, 1973",21.996,25.094,10.158
"Sep 24, 1973",20.715,26.598,10.565
"Sep 25, 1973",12.053,23.14,15.83
"Sep 26, 1973",8.797,19.604,15.923
"Sep 27, 1973",9.583,21.013,15.394
"Sep 28, 1973",15.642,26.9,15.775
"Sep 29, 1973",16.353,25.594,15.717
"Sep 30, 1973",20.39,26.991,13.044
"Oct 1, 1973",15.457,25.111,13.28
"Oct 2, 1973",23.177,25.141,10.509
"Oct 3, 1973",21.967,26.837,12.207
"Oct 4, 1973",22.397,28.761,13.056
"Oct 5, 1973",11.285,27.914,15.293
"Oct 6, 1973",9.212,22.236,15.956
"Oct 7, 1973",12.129,24.715,17.14
"Oct 8, 1973",9.34,21.753,17.065
"Oct 9, 1973",9.534,20.603,16.314
"Oct 10, 1973",17.791,28.434,17.474
"Oct 11, 1973",11.251,22.578,18.813
"Oct 12, 1973",10.888,23.747,17.705
"Oct 13, 1973",17.607,27.456,17.235
"Oct 14, 1973",25.528,26.498,13.009
"Oct 15, 1973",26.434,25.881,10.365
"Oct 16, 1973",25.699,27.296,11.221
"Oct 17, 1973",20.749,26.684,13.2
"Oct 18, 1973",13.611,23.809,16.403
"Oct 19, 1973",21.725,26.864,15.248
"Oct 20, 1973",24.494,29.019,13.739
"Oct 21, 1973",25.066,31.013,15.346
"Oct 22, 1973",25.142,33.163,16.871
"Oct 23, 1973",14.906,33.004,19.762
"Oct 24, 1973",23.025,28.445,18.283
"Oct 25, 1973",10.869,21.578,16.447
"Oct 26, 1973",10.467,19.592,15.161
"Oct 27, 1973",27.455,28.739,14.212
"Oct 28, 1973",27.876,29.009,14.317
"Oct 29, 1973",25.21,31.682,15.228
"Oct 30, 1973",18.806,32.599,19.11
"Oct 31, 1973",20.17,29.629,17.197
"Nov 1, 1973",14.556,26.711,17.284
"Nov 2, 1973",20.166,29.849,19.805
"Nov 3, 1973",23.926,26.447,16.559
"Nov 4, 1973",19.097,26.713,13.081
"Nov 5, 1973",26.107,29.428,17.346
"Nov 6, 1973",28.441,30.11,16.574
"Nov 7, 1973",28.157,29.943,15.309
"Nov 8, 1973",25.674,31.399,15.51
"Nov 9, 1973",12.841,26.44,19.006
"Nov 10, 1973",13.752,25.974,18.317
"Nov 11, 1973",24.683,30.063,15.356
"Nov 12, 1973",10.281,23.887,17.14
"Nov 13, 1973",18.504,28.13,18.177
"Nov 14, 1973",23.095,29.389,17.957
"Nov 15, 1973",27.977,28.658,14.69
"Nov 16, 1973",26.904,32.077,18.281
"Nov 17, 1973",11.64,25.766,21.146
"Nov 18, 1973",10.96,23.906,20.277
"Nov 19, 1973",25.201,29.266,18.373
"Nov 20, 1973",28.441,29.946,16.223
"Nov 21, 1973",28.069,30.209,16.364
"Nov 22, 1973",28.984,31.177,14.526
"Nov 23, 1973",28.608,32.819,16.177
"Nov 24, 1973",11.292,26.072,18.67
"Nov 25, 1973",23.606,29.887,16.951
"Nov 26, 1973",26.572,29.452,15.191
"Nov 27, 1973",24.952,30.692,17.157
"Nov 28, 1973",28.832,29.822,15.088
"Nov 29, 1973",29.218,29.616,13.202
"Nov 30, 1973",27.816,33.477,14.221
"Dec 1, 1973",26.767,33.079,17.56
"Dec 2, 1973",20.493,32.149,18.974
"Dec 3, 1973",21.883,29.021,16.255
"Dec 4, 1973",19.852,30.77,17.992
"Dec 5, 1973",14.635,27.712,17.733
"Dec 6, 1973",16.615,28.127,20.261
"Dec 7, 1973",21.456,30.85,20.332
"Dec 8, 1973",21.15,27.69,19.065
"Dec 9, 1973",28.933,30.794,15.263
"Dec 10, 1973",25.033,31.263,16.862
"Dec 11, 1973",27.98,33.004,17.405
"Dec 12, 1973",27.995,31.49,19.389
"Dec 13, 1973",27.987,32.508,18.948
"Dec 14, 1973",11.693,27.196,18.63
"Dec 15, 1973",12.751,28.406,18.482
"Dec 16, 1973",17.892,28.175,19.392
"Dec 17, 1973",18.287,28.903,18.229
"Dec 18, 1973",14.457,27.725,19.079
"Dec 19, 1973",25.544,31.227,19.555
"Dec 20, 1973",23.825,31.25,19.356
"Dec 21, 1973",17.231,29.189,18.673
"Dec 22, 1973",21.184,30.603,19.174
"Dec 23, 1973",15.754,28.961,20.049
"Dec 24, 1973",15.656,25.991,18.67
"Dec 25, 1973",21.583,30.971,19.811
"Dec 26, 1973",19.933,30.579,20.473
"Dec 27, 1973",20.659,30.426,19.91
"Dec 28, 1973",25.303,31.104,19.463
"Dec 29, 1973",13.824,28.357,18.933
"Dec 30, 1973",12.125,25.929,21.229
"Dec 31, 1973",19.795,30.688,20.02
"Jan 1, 1974",25.439,32.741,20.03
"Jan 2, 1974",24.373,31.704,20.644
"Jan 3, 1974",29.497,31.917,18.909
"Jan 4, 1974",24.852,31.766,17.658
"Jan 5, 1974",26.58,31.905,17.698
"Jan 6, 1974",20.147,31.749,21.901
"Jan 7, 1974",17.141,30.786,21.298
"Jan 8, 1974",13.142,27.586,20.968
"Jan 9, 1974",13.859,27.714,20.012
"Jan 10, 1974",15.793,30.467,20.633
"Jan 11, 1974",11.259,27.187,19.781
"Jan 12, 1974",10.525,22.144,17.513
"Jan 13, 1974",10.617,23.578,18.149
"Jan 14, 1974",11.37,26.566,19.359
"Jan 15, 1974",11.747,24.6,19.598
"Jan 16, 1974",12.386,25.814,17.557
"Jan 17, 1974",11.384,25.126,18.467
"Jan 18, 1974",10.752,22.45,18.275
"Jan 19, 1974",17.11,30.377,17.857
"Jan 20, 1974",14.75,30.789,18.499
"Jan 21, 1974",23.916,31.229,18.191
"Jan 22, 1974",22.272,31.288,19.767
"Jan 23, 1974",26.199,31.925,18.268
"Jan 24, 1974",27.67,32.274,22.152
"Jan 25, 1974",21.286,31.528,20.012
"Jan 26, 1974",16.297,28.961,20.045
"Jan 27, 1974",16.659,28.69,19.761
"Jan 28, 1974",24.42,32.3,19.868
"Jan 29, 1974",23.577,32.463,20.066
"Jan 30, 1974",25.527,33.253,19.603
"Jan 31, 1974",20.029,27.907,18.756
"Feb 1, 1974",11.852,27.165,18.415
"Feb 2, 1974",13.173,26.575,19.697
"Feb 3, 1974",16.332,30.162,20.319
"Feb 4, 1974",20.074,30.94,19.52
"Feb 5, 1974",23.802,33.167,20.363
"Feb 6, 1974",26.482,34.208,20.426
"Feb 7, 1974",27.233,33.193,19.272
"Feb 8, 1974",25.184,31.664,18.77
"Feb 9, 1974",22.035,32.306,19.845
"Feb 10, 1974",27.123,32.382,18.927
"Feb 11, 1974",27.272,31.762,19.174
"Feb 12, 1974",25.07,32.163,20.307
"Feb 13, 1974",22.022,31.886,21.294
"Feb 14, 1974",22.839,33.316,21.286
"Feb 15, 1974",24.574,32.288,20.888
"Feb 16, 1974",18.545,31.27,20.451
"Feb 17, 1974",16.566,29.905,18.871
"Feb 18, 1974",17.086,29.737,18.862
"Feb 19, 1974",25.471,32.33,19.728
"Feb 20, 1974",21.913,33.422,20.632
"Feb 21, 1974",18.555,32.164,20.571
"Feb 22, 1974",21.469,31.823,18.917
"Feb 23, 1974",19.399,30.167,19.149
"Feb 24, 1974",20.611,29.234,19.157
"Feb 25, 1974",25.234,31.335,18.599
"Feb 26, 1974",25.63,30.955,18.296
"Feb 27, 1974",26.26,32.306,17.872
"Feb 28, 1974",22.224,31.818,18.328
"Mar 1, 1974",24.456,33.464,20.648
"Mar 2, 1974",23.391,33.814,20.053
"Mar 3, 1974",21.128,34.325,19.811
"Mar 4, 1974",19.291,31.709,19.612
"Mar 5, 1974",16.17,28.062,19.804
"Mar 6, 1974",14.815,29.498,18.615
"Mar 7, 1974",12.51,27.323,18.472
"Mar 8, 1974",18.146,29.133,18.929
"Mar 9, 1974",12.526,26.176,19.847
"Mar 10, 1974",15.44,27.479,19.538
"Mar 11, 1974",18.129,30.26,19.879
"Mar 12, 1974",15.365,31.004,21.323
"Mar 13, 1974",14.505,29.244,20.76
"Mar 14, 1974",16.24,29.601,19.908
"Mar 15, 1974",14.897,29.815,20.858
"Mar 16, 1974",11.865,29.147,19.99
"Mar 17, 1974",9.596,24.656,18.952
"Mar 18, 1974",8.968,20.841,16.32
"Mar 19, 1974",8.797,21.69,16.918
"Mar 20, 1974",12.98,24.376,17.724
"Mar 21, 1974",13.974,25.786,17.186
"Mar 22, 1974",14.335,28.426,18.085
"Mar 23, 1974",19.116,29.436,19.465
"Mar 24, 1974",12.628,27.478,18.646
"Mar 25, 1974",16.051,29.482,20.147
"Mar 26, 1974",20.774,29.251,18.387
"Mar 27, 1974",21.583,29.492,18.47
"Mar 28, 1974",22.39,30.195,17.034
"Mar 29, 1974",21.843,30.375,15.982
"Mar 30, 1974",22.118,31.52,16.457
"Mar 31, 1974",20.596,32.076,18.553
"Apr 1, 1974",14.933,30.405,19.688
"Apr 2, 1974",15.164,29.487,18.987
"Apr 3, 1974",19.047,31.131,18.493
"Apr 4, 1974",15.225,30.403,19.741
"Apr 5, 1974",13.764,28.925,19.683
"Apr 6, 1974",21.618,28.331,16.982
"Apr 7, 1974",21.601,28.283,15.148
"Apr 8, 1974",20.448,27.36,15.339
"Apr 9, 1974",15.561,26.892,15.183
"Apr 10, 1974",17.091,27.881,15.369
"Apr 11, 1974",20.416,28.991,15.202
"Apr 12, 1974",21.079,27.759,14.004
"Apr 13, 1974",19.967,27.647,12.953
"Apr 14, 1974",19.577,29.341,14.281
"Apr 15, 1974",20.405,29.463,14.583
"Apr 16, 1974",20.292,29.524,15.098
"Apr 17, 1974",20.376,29.193,14.491
"Apr 18, 1974",19.807,29.86,14.165
"Apr 19, 1974",14.915,30.314,17.131
"Apr 20, 1974",18.009,26.866,17.549
"Apr 21, 1974",18.912,27.789,15.665
"Apr 22, 1974",18.752,29.563,16.65
"Apr 23, 1974",9.595,25.56,17.509
"Apr 24, 1974",9.241,27.13,18.974
"Apr 25, 1974",7.552,22.837,17.996
"Apr 26, 1974",15.653,23.477,12.911
"Apr 27, 1974",18.903,22.912,10.379
"Apr 28, 1974",18.909,22.955,9.281
"Apr 29, 1974",18.572,24.455,11.224
"Apr 30, 1974",15.908,25.424,12.207
"May 1, 1974",18.735,24.368,11.206
"May 2, 1974",18.723,25.638,9.676
"May 3, 1974",18.496,26.341,9.978
"May 4, 1974",18.134,27.091,11.133
"May 5, 1974",17.711,26.248,11.641
"May 6, 1974",17.61,25.899,11.597
"May 7, 1974",17.776,25.691,11.312
